# Saída de dados
#
#	Exemplo 02: Solução do P.V.I.
#
#		du/dt = f(t,u(t),v(t)) ,
#
#		dv/dt = g(t,u(t),v(t)) ,
#
#		f(t,u,v) = (1 + exp(-t)) * u*v / (1 + u*v*v)
#
#		g(t,u,v) = v/u
#
#		u(t0) = u0 ,  v(t0) = v0
#
#	pelo método de Euler com passo uniforme.
#
#
#	! tempo inicial         t0 = 0.000000e+00
#	! tempo final           tf = 1.000000e+01
#	! valor inicial para u  u0 = 1.000000e+00
#	! valor inicial para v  v0 = 5.000000e-01
#
#	! passo utilizado  h  = 1.000000e-03
#	! numero de pontos nt = 10001
#
# t		u		v
2.330000e-01	1.200472e+00	6.185514e-01
2.340000e-01	1.201384e+00	6.190666e-01
2.350000e-01	1.202296e+00	6.195819e-01
2.360000e-01	1.203209e+00	6.200973e-01
2.370000e-01	1.204122e+00	6.206126e-01
2.380000e-01	1.205035e+00	6.211281e-01
2.390000e-01	1.205949e+00	6.216435e-01
2.400000e-01	1.206863e+00	6.221590e-01
2.410000e-01	1.207777e+00	6.226745e-01
2.420000e-01	1.208692e+00	6.231900e-01
2.430000e-01	1.209607e+00	6.237056e-01
2.440000e-01	1.210522e+00	6.242213e-01
2.450000e-01	1.211438e+00	6.247369e-01
2.460000e-01	1.212354e+00	6.252526e-01
2.470000e-01	1.213270e+00	6.257684e-01
2.480000e-01	1.214187e+00	6.262841e-01
2.490000e-01	1.215104e+00	6.267999e-01
2.500000e-01	1.216022e+00	6.273158e-01
2.510000e-01	1.216939e+00	6.278317e-01
2.520000e-01	1.217857e+00	6.283476e-01
2.530000e-01	1.218776e+00	6.288635e-01
2.540000e-01	1.219695e+00	6.293795e-01
2.550000e-01	1.220614e+00	6.298955e-01
2.560000e-01	1.221533e+00	6.304115e-01
2.570000e-01	1.222453e+00	6.309276e-01
2.580000e-01	1.223373e+00	6.314437e-01
2.590000e-01	1.224293e+00	6.319599e-01
2.600000e-01	1.225214e+00	6.324761e-01
2.610000e-01	1.226135e+00	6.329923e-01
2.620000e-01	1.227056e+00	6.335085e-01
2.630000e-01	1.227978e+00	6.340248e-01
2.640000e-01	1.228900e+00	6.345411e-01
2.650000e-01	1.229822e+00	6.350575e-01
2.660000e-01	1.230745e+00	6.355739e-01
2.670000e-01	1.231668e+00	6.360903e-01
2.680000e-01	1.232591e+00	6.366067e-01
2.690000e-01	1.233514e+00	6.371232e-01
2.700000e-01	1.234438e+00	6.376397e-01
2.710000e-01	1.235363e+00	6.381563e-01
2.720000e-01	1.236287e+00	6.386728e-01
2.730000e-01	1.237212e+00	6.391894e-01
2.740000e-01	1.238137e+00	6.397061e-01
2.750000e-01	1.239062e+00	6.402228e-01
2.760000e-01	1.239988e+00	6.407395e-01
2.770000e-01	1.240914e+00	6.412562e-01
2.780000e-01	1.241840e+00	6.417729e-01
2.790000e-01	1.242767e+00	6.422897e-01
2.800000e-01	1.243694e+00	6.428066e-01
2.810000e-01	1.244621e+00	6.433234e-01
2.820000e-01	1.245548e+00	6.438403e-01
2.830000e-01	1.246476e+00	6.443572e-01
2.840000e-01	1.247404e+00	6.448742e-01
2.850000e-01	1.248333e+00	6.453911e-01
2.860000e-01	1.249261e+00	6.459081e-01
2.870000e-01	1.250190e+00	6.464252e-01
2.880000e-01	1.251119e+00	6.469422e-01
2.890000e-01	1.252049e+00	6.474593e-01
2.900000e-01	1.252979e+00	6.479764e-01
2.910000e-01	1.253909e+00	6.484936e-01
2.920000e-01	1.254839e+00	6.490108e-01
2.930000e-01	1.255770e+00	6.495280e-01
2.940000e-01	1.256701e+00	6.500452e-01
2.950000e-01	1.257632e+00	6.505625e-01
2.960000e-01	1.258564e+00	6.510798e-01
2.970000e-01	1.259495e+00	6.515971e-01
2.980000e-01	1.260427e+00	6.521144e-01
2.990000e-01	1.261360e+00	6.526318e-01
3.000000e-01	1.262292e+00	6.531492e-01
3.010000e-01	1.263225e+00	6.536666e-01
3.020000e-01	1.264158e+00	6.541841e-01
3.030000e-01	1.265092e+00	6.547016e-01
3.040000e-01	1.266026e+00	6.552191e-01
3.050000e-01	1.266960e+00	6.557366e-01
3.060000e-01	1.267894e+00	6.562542e-01
3.070000e-01	1.268828e+00	6.567718e-01
3.080000e-01	1.269763e+00	6.572894e-01
3.090000e-01	1.270698e+00	6.578071e-01
3.100000e-01	1.271633e+00	6.583247e-01
3.110000e-01	1.272569e+00	6.588424e-01
3.120000e-01	1.273505e+00	6.593602e-01
3.130000e-01	1.274441e+00	6.598779e-01
3.140000e-01	1.275377e+00	6.603957e-01
3.150000e-01	1.276314e+00	6.609135e-01
3.160000e-01	1.277251e+00	6.614313e-01
3.170000e-01	1.278188e+00	6.619492e-01
3.180000e-01	1.279125e+00	6.624671e-01
3.190000e-01	1.280063e+00	6.629850e-01
3.200000e-01	1.281000e+00	6.635029e-01
3.210000e-01	1.281939e+00	6.640209e-01
3.220000e-01	1.282877e+00	6.645388e-01
3.230000e-01	1.283816e+00	6.650568e-01
3.240000e-01	1.284754e+00	6.655749e-01
